Date_T0,Code,Name,Price_T0,Date_T1,Price_T1,Return_Pct,AI_Reason
2026-04-07,600654,中安科,4.0,2026-04-14,4.52,13.0,[战法B: 底部起爆]  Alpha得分83.1，RPS+18.35%。低价股属性在弱势市场具备天然的避险与投机吸引力，底部首板确认了资金回流。 | [AI定调]: 当前全局实盘胜率已跌至30.4%的冰点，总期望收益-0.86%，这标志着系统已进...
2026-04-07,603348,文灿股份,21.47,2026-04-14,20.51,-4.47,[战法B: 底部起爆]  Alpha得分80.9，RPS+16.17%。底部放量封板，OBV虽未知但价格行为已先行，属于标准的超跌反弹起爆点。 | [AI定调]: 当前全局实盘胜率已跌至30.4%的冰点，总期望收益-0.86%，这标志着系统已进...
2026-04-07,919,金陵药业,8.1,2026-04-14,7.51,-7.28,[战法B: 底部起爆]  Alpha得分78.2，涨停基因触发。在极其危险的大盘环境下，医药股的防御属性被量化因子捕捉。 | [AI定调]: 当前全局实盘胜率已跌至30.4%的冰点，总期望收益-0.86%，这标志着系统已进...
2026-04-07,2792,通宇通讯,47.53,2026-04-14,48.02,1.03,[战法B: 底部起爆]  Alpha得分82.9，RPS+15.55%。虽然涨幅仅4.83%未封板，但其量价结构处于起爆临界点。 | [AI定调]: 当前全局实盘胜率已跌至30.4%的冰点，总期望收益-0.86%，这标志着系统已进...
2026-04-08,300571,平治信息,36.61,2026-04-15,34.84,-4.83,[战法B: 底部起爆]  Alpha得分78.4为全池最高，RPS强度+15.27%显示出极强的底部反转动能，20CM涨停基因具备极强的溢价吸引力。 | [AI定调]: 当前全局实盘胜率仅为33.7%，处于典型的‘赚了指数不赚钱’的撕裂期。近期战法A...
2026-04-08,301099,雅创电子,50.19,2026-04-15,52.39,4.38,[战法B: 底部起爆]  Alpha得分77.9，RPS+16.45%在备选池中表现最稳健，属于典型的量价齐升型起爆。 | [AI定调]: 当前全局实盘胜率仅为33.7%，处于典型的‘赚了指数不赚钱’的撕裂期。近期战法A...
2026-04-08,300686,智动力,17.76,2026-04-15,18.81,5.91,[战法B: 底部起爆]  Alpha得分77.3，涨幅18.01%展现了极强的股性弹性，符合‘底部起爆’的暴力美学。 | [AI定调]: 当前全局实盘胜率仅为33.7%，处于典型的‘赚了指数不赚钱’的撕裂期。近期战法A...
2026-04-08,2975,博杰股份,79.0,2026-04-15,86.92,10.03,[战法B: 底部起爆]  Alpha得分70.8，虽然得分稍低，但10%的稳健封板显示了主力资金的控盘力度。 | [AI定调]: 当前全局实盘胜率仅为33.7%，处于典型的‘赚了指数不赚钱’的撕裂期。近期战法A...
2026-04-08,603890,春秋电子,15.61,2026-04-15,18.71,19.86,[战法B: 底部起爆]  Alpha得分70.1，RPS+8.87%，属于典型的低位超跌反弹结构。 | [AI定调]: 当前全局实盘胜率仅为33.7%，处于典型的‘赚了指数不赚钱’的撕裂期。近期战法A...
2026-04-08,301099,雅创电子,50.19,2026-04-15,52.39,4.38,[战法B: 底部起爆]  Alpha得分73.2全场最高，RPS相对强度开始转正（+13.35%），具备极强的涨停基因。Bias仅+6.5%，处于底部起爆的安全垫范围内，数学期望值最高。 | [AI定调]: 当前全局实盘胜率仅为32.8%，处于极度危险的‘量化冰点期’。红黑榜对比显示，战...
2026-04-08,300571,平治信息,36.61,2026-04-15,34.84,-4.83,[战法B: 底部起爆]  Alpha得分71.6，RPS+12.16%，属于典型的底部放量突破结构。战法B在该股历史回测中胜率极高。 | [AI定调]: 当前全局实盘胜率仅为32.8%，处于极度危险的‘量化冰点期’。红黑榜对比显示，战...
2026-04-08,2975,博杰股份,79.0,2026-04-15,86.92,10.03,[战法B: 底部起爆]  Alpha得分66.1，股价处于长期横盘后的放量初级阶段，Bias+9.3%尚在可控范围。 | [AI定调]: 当前全局实盘胜率仅为32.8%，处于极度危险的‘量化冰点期’。红黑榜对比显示，战...
2026-04-08,603890,春秋电子,15.61,2026-04-15,18.71,19.86,[战法B: 底部起爆]  Alpha得分65.4，具备涨停基因，属于消费电子板块的低位补涨标的。 | [AI定调]: 当前全局实盘胜率仅为32.8%，处于极度危险的‘量化冰点期’。红黑榜对比显示，战...
2026-04-08,2685,华东重机,7.71,2026-04-15,8.08,4.8,[战法B: 底部起爆]  Alpha得分64.6，低价股属性，容易吸引游资短线点火，具备极高的赔率空间。 | [AI定调]: 当前全局实盘胜率仅为32.8%，处于极度危险的‘量化冰点期’。红黑榜对比显示，战...
2026-04-09,600337,美克家居,2.86,2026-04-16,3.45,20.63,[战法B: 底部起爆]  Alpha得分80.9领跑全场。RPS(+17.09%)显示强度正在快速脱离底部。具备极强的涨停基因，是典型的低价、低位、高爆发量化模型标的。 | [AI定调]: 目前全局实盘胜率仅为34.9%，处于量化模型的‘极寒警戒区’。近期‘趋势低吸’与...
2026-04-09,2708,光洋股份,13.49,2026-04-16,13.78,2.15,[战法B: 底部起爆]  Alpha得分59.3，Bias+11.0%处于起爆临界点。RPS虽低，但符合底部反转的量化特征。 | [AI定调]: 目前全局实盘胜率仅为34.9%，处于量化模型的‘极寒警戒区’。近期‘趋势低吸’与...
2026-04-09,2824,和胜股份,22.97,2026-04-16,28.78,25.29,[战法B: 底部起爆]  Alpha得分57.8，RPS(+15.39%)显示资金介入深度较强，具备二次主升的潜力。 | [AI定调]: 目前全局实盘胜率仅为34.9%，处于量化模型的‘极寒警戒区’。近期‘趋势低吸’与...
2026-04-09,600629,华建集团,22.18,2026-04-16,21.08,-4.96,[战法B: 底部起爆]  Alpha得分56.2，Bias+7.3%非常健康，属于刚从地库爬出来的标的。 | [AI定调]: 目前全局实盘胜率仅为34.9%，处于量化模型的‘极寒警戒区’。近期‘趋势低吸’与...
2026-04-09,601069,西部黄金,35.43,2026-04-16,33.94,-4.21,[战法B: 底部起爆]  Alpha得分54.8，虽然得分靠后，但其高单价属性在流动性充裕时具备溢价空间。 | [AI定调]: 目前全局实盘胜率仅为34.9%，处于量化模型的‘极寒警戒区’。近期‘趋势低吸’与...
2026-04-09,2708,光洋股份,13.49,2026-04-16,13.78,2.15,[战法B: 底部起爆]  Alpha得分38.2全场最高，成功突破半年线关键压力位，具备极强的底部反转动能。 | [AI定调]: 当前全局胜率仅34.1%，总期望收益-0.33%，这标志着市场进入了极端的‘结构...
2026-04-09,601069,西部黄金,35.43,2026-04-16,33.94,-4.21,[战法B: 底部起爆]  Alpha得分33.7，业绩出现爆发式增长，一季度预增最高达22倍，属于典型的‘基本面起爆’。 | [AI定调]: 当前全局胜率仅34.1%，总期望收益-0.33%，这标志着市场进入了极端的‘结构...
2026-04-09,300681,英搏尔,24.8,2026-04-16,27.52,10.97,[战法B: 底部起爆]  Alpha得分31.6，融资客控盘比例超一成，说明杠杆资金深度介入，具备高弹性特征。 | [AI定调]: 当前全局胜率仅34.1%，总期望收益-0.33%，这标志着市场进入了极端的‘结构...
2026-04-09,810,创维数字,11.98,2026-04-16,11.93,-0.42,[战法B: 底部起爆]  Alpha得分29.6，RPS相对强度开始转正，海外储能业务布局提供估值想象空间。 | [AI定调]: 当前全局胜率仅34.1%，总期望收益-0.33%，这标志着市场进入了极端的‘结构...
2026-04-09,300443,金雷股份,29.51,2026-04-16,29.93,1.42,[战法B: 底部起爆]  Alpha得分21.0，乖离率为-1.6%，是池中唯一处于‘绝对安全区’的标的，回踩半年线支撑扎实。 | [AI定调]: 当前全局胜率仅34.1%，总期望收益-0.33%，这标志着市场进入了极端的‘结构...
2026-04-10,2636,金安国纪,35.93,2026-04-17,38.9,8.27,[战法E: 龙头断板]  Alpha得分70.6为全池最高，具备极强的涨停基因，RPS相对强度领先。 | [AI定调]: 当前全局实盘胜率已跌至34.2%的冰点警戒线，战法E（龙头断板）实盘验证胜率为惊...
2026-04-10,605178,时空科技,76.9,2026-04-17,86.85,12.94,[战法E: 龙头断板]  Alpha得分63.5，乖离率11.9%在备选池中最低，安全边际相对较高。 | [AI定调]: 当前全局实盘胜率已跌至34.2%的冰点警戒线，战法E（龙头断板）实盘验证胜率为惊...
2026-04-10,2025,航天电器,76.23,2026-04-17,79.76,4.63,[战法E: 龙头断板]  Alpha得分59.6，龙虎榜显示近期获1.8亿元资金抢筹，主力筹码尚未出尽。 | [AI定调]: 当前全局实盘胜率已跌至34.2%的冰点警戒线，战法E（龙头断板）实盘验证胜率为惊...
2026-04-10,603958,哈森股份,22.68,2026-04-17,25.43,12.13,[战法E: 龙头断板]  Alpha得分55.9，龙虎榜净买入超亿元，游资活跃度极高。 | [AI定调]: 当前全局实盘胜率已跌至34.2%的冰点警戒线，战法E（龙头断板）实盘验证胜率为惊...
2026-04-10,603507,振江股份,47.24,2026-04-17,45.07,-4.59,[战法E: 龙头断板]  Alpha得分51.4，虽然排名靠后，但其燃气轮机业务具备稀缺性。 | [AI定调]: 当前全局实盘胜率已跌至34.2%的冰点警戒线，战法E（龙头断板）实盘验证胜率为惊...
2026-04-14,2134,天津普林,23.08,2026-04-21,23.15,0.3,[战法B: 底部起爆]  一季度净利暴增2187%，典型的业绩驱动型底部起爆，RPS强度开始抬头。 | [AI定调]: 当前全局胜率仅35.7%，处于典型的‘赚了指数不赚钱’的流动性陷阱期。近期战法A...
2026-04-14,603032,德新科技,19.86,2026-04-21,22.73,14.45,[战法B: 底部起爆]  一季度扭亏为盈，锂电行业景气度回升，Alpha得分33.2，量价结构健康。 | [AI定调]: 当前全局胜率仅35.7%，处于典型的‘赚了指数不赚钱’的流动性陷阱期。近期战法A...
2026-04-14,2326,永太科技,25.05,2026-04-21,24.82,-0.92,[战法B: 底部起爆]  钠离子电池概念+液态双氟磺酰亚胺锂产能投产，底部放量迹象明显。 | [AI定调]: 当前全局胜率仅35.7%，处于典型的‘赚了指数不赚钱’的流动性陷阱期。近期战法A...
2026-04-14,2046,国机精工,48.95,2026-04-21,53.27,8.83,[战法B: 底部起爆]  Alpha得分45.9为全池最高，具备极强的涨停基因与量化动能。 | [AI定调]: 当前全局胜率仅35.7%，处于典型的‘赚了指数不赚钱’的流动性陷阱期。近期战法A...
2026-04-14,2582,好想你,12.55,2026-04-21,12.84,2.31,[战法B: 底部起爆]  RPS强度10.48%为池内最高，说明近期相对大盘极强，筹码锁定度高。 | [AI定调]: 当前全局胜率仅35.7%，处于典型的‘赚了指数不赚钱’的流动性陷阱期。近期战法A...
2026-04-15,600396,华电辽能,8.05,2026-04-22,8.94,11.06,[战法E: 龙头断板]  Alpha得分137.0居首，RPS高达71.28%，具备极强的涨停基因与游资认可度。断板后乖离率8.4%处于可控范围，龙虎榜数据显示主力资金尚未大规模撤离。 | [AI定调]: 当前全局胜率仅为35.4%，处于极度危险的‘冰点期’。近期战法A（趋势低吸）与战...
2026-04-15,301629,矽电股份,282.23,2026-04-22,345.0,22.24,[战法E: 龙头断板]  Alpha得分91.9，创业板高换手标的，两融余额大幅增加显示杠杆资金正在深度介入，筹码换手充分，具备反包潜力。 | [AI定调]: 当前全局胜率仅为35.4%，处于极度危险的‘冰点期’。近期战法A（趋势低吸）与战...
2026-04-15,301377,鼎泰高科,217.3,2026-04-22,236.69,8.92,[战法E: 龙头断板]  Alpha得分71.0，收盘价创历史新高，融资客大手笔加仓，属于典型的‘强者恒强’逻辑。 | [AI定调]: 当前全局胜率仅为35.4%，处于极度危险的‘冰点期’。近期战法A（趋势低吸）与战...
2026-04-15,603026,石大胜华,98.65,2026-04-22,104.84,6.27,[战法E: 龙头断板]  Alpha得分63.4，一季度业绩预增且同比扭亏，基本面出现重大拐点，龙虎榜显示机构介入。 | [AI定调]: 当前全局胜率仅为35.4%，处于极度危险的‘冰点期’。近期战法A（趋势低吸）与战...
2026-04-15,2484,江海股份,33.99,2026-04-22,34.88,2.62,[战法E: 龙头断板]  Alpha得分54.0，具备涨停基因，拟高比例派现，分红逻辑对中线资金有吸引力。 | [AI定调]: 当前全局胜率仅为35.4%，处于极度危险的‘冰点期’。近期战法A（趋势低吸）与战...
2026-04-16,300245,天玑科技,14.42,2026-04-23,12.44,-13.73,[战法D: 均线粘合]  Alpha得分50.4全场最高，成功站上半年线，属于典型的中线走稳标的，具备补涨潜力。 | [AI定调]: 当前全局胜率仅35.9%，处于极度艰难的‘冰点期’。战法D（均线粘合）虽然理论E...
2026-04-16,600602,云赛智联,24.63,2026-04-23,22.82,-7.35,[战法D: 均线粘合]  具涨停基因，Alpha得分49.4，龙虎榜显示游资活跃度高，属于算力板块的人气标的。 | [AI定调]: 当前全局胜率仅35.9%，处于极度艰难的‘冰点期’。战法D（均线粘合）虽然理论E...
2026-04-16,2797,第一创业,8.0,2026-04-23,7.79,-2.62,[战法D: 均线粘合]  券商板块中线走稳，站上半年线，Alpha得分45.9，具备极强的股性爆发力。 | [AI定调]: 当前全局胜率仅35.9%，处于极度艰难的‘冰点期’。战法D（均线粘合）虽然理论E...
2026-04-16,300364,中文在线,28.41,2026-04-23,30.43,7.11,[战法D: 均线粘合]  智谱AI概念核心品种，杠杆资金连续加仓，Alpha得分44.4，具备右侧放量基因。 | [AI定调]: 当前全局胜率仅35.9%，处于极度艰难的‘冰点期’。战法D（均线粘合）虽然理论E...
2026-04-17,2850,科达利,198.16,2026-04-24,208.26,5.1,[战法E: 龙头断板]  Alpha得分99.3全场最高，具备极强的涨停基因。海外项目（美国、瑞典）推进提供了中长期基本面背书，属于有逻辑支撑的断板。 | [AI定调]: 当前全局胜率仅36.6%，处于风控红线边缘。近期‘趋势低吸’与‘N字反包’遭遇-...
2026-04-17,603687,大胜达,19.25,2026-04-24,16.7,-13.25,[战法E: 龙头断板]  RPS相对强度高达58.18%，龙虎榜显示游资高度活跃，具备典型的短线博弈价值。 | [AI定调]: 当前全局胜率仅36.6%，处于风控红线边缘。近期‘趋势低吸’与‘N字反包’遭遇-...
2026-04-17,1203,大中矿业,46.52,2026-04-24,47.41,1.91,[战法E: 龙头断板]  Alpha得分85.9，RPS强度40.97%，湖南项目开发建设提供未来增量预期。 | [AI定调]: 当前全局胜率仅36.6%，处于风控红线边缘。近期‘趋势低吸’与‘N字反包’遭遇-...
2026-04-17,603906,龙蟠科技,25.99,2026-04-24,32.56,25.28,[战法E: 龙头断板]  一季度净利预增871%-1063%，业绩弹性极度惊人，属于硬核基本面驱动。 | [AI定调]: 当前全局胜率仅36.6%，处于风控红线边缘。近期‘趋势低吸’与‘N字反包’遭遇-...
2026-04-17,600666,奥瑞德,7.09,2026-04-24,5.99,-15.51,[战法E: 龙头断板]  Alpha得分74.9，龙虎榜频繁上榜，属于纯粹的情绪妖股断板博弈。 | [AI定调]: 当前全局胜率仅36.6%，处于风控红线边缘。近期‘趋势低吸’与‘N字反包’遭遇-...
2026-04-20,603118,共进股份,14.85,2026-04-27,14.73,-0.81,[战法E: 龙头断板]  Alpha得分60.9位列榜首，RPS强度开始抬头。断板位置处于突破五日线后的回踩，属于低位断板，安全边际极高。 | [AI定调]: 当前全局胜率仅为37.4%，处于极度危险的‘冰点期’。近期【趋势低吸】与【N字反...
2026-04-20,936,华西股份,8.34,2026-04-27,8.14,-2.4,[战法E: 龙头断板]  Alpha得分53.6，成功突破半年线关键压力位，属于‘中线走稳’后的断板洗盘，筹码结构优于高位股。 | [AI定调]: 当前全局胜率仅为37.4%，处于极度危险的‘冰点期’。近期【趋势低吸】与【N字反...
2026-04-20,2628,成都路桥,5.7,2026-04-27,5.62,-1.4,[战法E: 龙头断板]  Alpha得分50.7，具备极强的历史涨停基因。断板首日缩量明显，符合‘缩量企稳’的量化过滤条件。 | [AI定调]: 当前全局胜率仅为37.4%，处于极度危险的‘冰点期’。近期【趋势低吸】与【N字反...
2026-04-20,603031,安孚科技,54.87,2026-04-27,57.41,4.63,[战法E: 龙头断板]  Alpha得分47.5，Bias仅10.0%，是备选池中乖离率最低、最稳健的标的。业绩稳健增长提供基本面背书。 | [AI定调]: 当前全局胜率仅为37.4%，处于极度危险的‘冰点期’。近期【趋势低吸】与【N字反...
2026-04-20,603203,快克智能,46.23,2026-04-27,48.25,4.37,[战法E: 龙头断板]  Alpha得分55.7，虽然排名靠前，但量化指标显示其正处于情绪极值点。 | [AI定调]: 当前全局胜率仅为37.4%，处于极度危险的‘冰点期’。近期【趋势低吸】与【N字反...
2026-04-21,605299,舒华体育,21.04,2026-04-28,21.67,2.99,[战法E: 龙头断板]  Alpha得分98.2居首，乖离率仅+5.9%，处于断板后的黄金安全边际内。龙虎榜显示游资深度介入，具备极强的反包基因。 | [AI定调]: 当前全局胜率仅为39.1%，处于‘低胜率、高波动’的危险窗口。虽然两市成交额突破...
2026-04-21,605162,新中港,13.86,2026-04-28,11.52,-16.88,[战法E: 龙头断板]  Alpha得分77.4，乖离率+7.5%符合风控要求。近期频繁上榜，显示活跃资金在反复博弈，断板后回踩MA5迹象明显。 | [AI定调]: 当前全局胜率仅为39.1%，处于‘低胜率、高波动’的危险窗口。虽然两市成交额突破...
2026-04-21,600601,方正科技,11.46,2026-04-28,11.6,1.22,[战法E: 龙头断板]  Alpha得分68.4，成功突破半年线，技术面实现‘平台跃迁’。大宗交易活跃，显示有大资金在进行筹码交换。 | [AI定调]: 当前全局胜率仅为39.1%，处于‘低胜率、高波动’的危险窗口。虽然两市成交额突破...
2026-04-21,949,新乡化纤,8.01,2026-04-28,7.79,-2.75,[战法E: 龙头断板]  Alpha得分67.8，短线走稳站上五日线。虽然属于断板标的，但筹码结构在8元附近有明显支撑。 | [AI定调]: 当前全局胜率仅为39.1%，处于‘低胜率、高波动’的危险窗口。虽然两市成交额突破...
2026-04-21,600872,中炬高新,21.73,2026-04-28,20.82,-4.19,[战法E: 龙头断板]  Alpha得分66.0，一季度净利增长45%提供基本面支撑，断板位置处于前期压力位附近。 | [AI定调]: 当前全局胜率仅为39.1%，处于‘低胜率、高波动’的危险窗口。虽然两市成交额突破...
2026-04-22,300461,田中精机,63.99,2026-04-29,53.0,-17.17,[战法E: 龙头断板]  Alpha得分87.8位居榜首，Bias仅为+3.7%，属于极度安全的低位断板。具备涨停基因，RPS强度43.36%，量价结构显示洗盘充分。 | [AI定调]: 当前全局胜率仅为39.5%，处于系统性防守区间。近期战法A与战法F遭遇超过18%...
2026-04-22,600699,均胜电子,29.18,2026-04-29,28.47,-2.43,[战法E: 龙头断板]  Alpha得分69.1，Bias为+12.7%处于安全阈值内。主力资金大举流入，EDR与英伟达概念双重加持，RPS走势稳健。 | [AI定调]: 当前全局胜率仅为39.5%，处于系统性防守区间。近期战法A与战法F遭遇超过18%...
2026-04-22,603286,日盈电子,68.74,2026-04-29,60.54,-11.93,[战法E: 龙头断板]  Alpha得分65.1，Bias +12.7%符合要求。主力资金连续5日净流入，突破半年线后回踩确认，属于中线走稳品种。 | [AI定调]: 当前全局胜率仅为39.5%，处于系统性防守区间。近期战法A与战法F遭遇超过18%...
2026-04-22,300758,七彩化学,15.6,2026-04-29,13.69,-12.24,[战法E: 龙头断板]  Alpha得分50.4，Bias +12.4%尚可。具备涨停基因，处于钠电池及钙钛矿风口，技术面回踩MA5支撑。 | [AI定调]: 当前全局胜率仅为39.5%，处于系统性防守区间。近期战法A与战法F遭遇超过18%...
2026-04-23,600126,杭钢股份,10.43,,,,[战法E: 龙头断板]  Alpha得分61.5全场最高，具涨停基因。断板首日伴随游资深度介入（龙虎榜确认），40亿理财显示现金流充沛，具备反包底气。 | [AI定调]: 当前全局胜率仅为38.5%，处于极度危险的‘低胜率周期’。近期战法A与F遭遇近2...
2026-04-23,605376,博迁新材,115.2,,,,[战法E: 龙头断板]  Alpha得分57.3，乖离率11.0%处于安全博弈区间。2025年度净利润大增150%，基本面支撑强劲。 | [AI定调]: 当前全局胜率仅为38.5%，处于极度危险的‘低胜率周期’。近期战法A与F遭遇近2...
2026-04-23,2588,史丹利,11.81,,,,[战法E: 龙头断板]  Alpha得分55.0，一季报净利3.42亿表现亮眼。乖离率11.1%符合量化风控要求，RPS强度尚可。 | [AI定调]: 当前全局胜率仅为38.5%，处于极度危险的‘低胜率周期’。近期战法A与F遭遇近2...
2026-04-23,603496,恒为科技,31.86,,,,[战法E: 龙头断板]  乖离率10.1%为池内最低，安全性最高。技术面突破半年线，属于低位断板修复模型。 | [AI定调]: 当前全局胜率仅为38.5%，处于极度危险的‘低胜率周期’。近期战法A与F遭遇近2...
2026-04-24,603198,迎驾贡酒,39.85,,,,[战法E: 龙头断板]  Alpha得分74.2居首，分红率60.43%展现极强现金流支撑，断板位置处于放量后的良性分歧。 | [AI定调]: 当前市场呈现典型的‘巨量虚假繁荣’特征，两市成交额突破2.6万亿，但全局实盘胜率...
2026-04-24,3022,联泓新科,24.65,,,,[战法E: 龙头断板]  一季报净利大增102.67%，属于硬核业绩驱动，RPS强度开始抬头。 | [AI定调]: 当前市场呈现典型的‘巨量虚假繁荣’特征，两市成交额突破2.6万亿，但全局实盘胜率...
2026-04-24,1314,亿道信息,48.46,,,,[战法E: 龙头断板]  2025年报净利增91.76%，具备涨停基因，属于典型的超跌后业绩修复反弹。 | [AI定调]: 当前市场呈现典型的‘巨量虚假繁荣’特征，两市成交额突破2.6万亿，但全局实盘胜率...
2026-04-24,300558,贝达药业,49.41,,,,[战法E: 龙头断板]  乖离率9.9%为全池最低，安全性相对最高。一季报净利增长135.71%具备极强爆发力。 | [AI定调]: 当前市场呈现典型的‘巨量虚假繁荣’特征，两市成交额突破2.6万亿，但全局实盘胜率...
2026-04-27,2406,远东传动,8.44,,,,[战法E: 龙头断板]  Alpha得分57.8，Bias 12.2%处于安全边际内，一季度业绩增长58.5%具备基本面支撑，且具备涨停基因，属于池中唯一具备博弈价值的品种。 | [AI定调]: 当前全局胜率38.5%已跌破40%生死线，近期战法A与战法F连续遭遇-21%和-...
2026-04-27,301307,美利信,46.61,,,,[战法E: 龙头断板]  Alpha得分58.2，Bias 12.1%为池中最低，具备极强的超跌反弹基因。 | [AI定调]: 当前全局胜率38.5%已跌破40%生死线，近期战法A与战法F连续遭遇-21%和-...
2026-04-27,300339,润和软件,46.74,,,,[战法E: 龙头断板]  Alpha得分43.1，RPS强度尚可，属于老牌人气股，具备一定的流动性溢价。 | [AI定调]: 当前全局胜率38.5%已跌破40%生死线，近期战法A与战法F连续遭遇-21%和-...
2026-04-27,600499,科达制造,20.29,,,,[战法E: 龙头断板]  Alpha得分43.3，一季度业绩增长69.10%表现亮眼。 | [AI定调]: 当前全局胜率38.5%已跌破40%生死线，近期战法A与战法F连续遭遇-21%和-...
2026-04-27,603390,通达电气,14.28,,,,[战法E: 龙头断板]  Alpha得分49.8，具备极强的涨停基因，龙虎榜显示游资深度介入。 | [AI定调]: 当前全局胜率38.5%已跌破40%生死线，近期战法A与战法F连续遭遇-21%和-...
2026-04-28,2181,粤 传 媒,14.42,,,,[战法E: 龙头断板]  Alpha得分61.5，RPS相对强度19.67%。股价突破五日线后断板，分时结构尚完整，未出现恶性踩踏。 | [AI定调]: 当前两市成交额突破2.5万亿，但全局胜率仅为38.1%，这标志着市场进入了典型的...
2026-04-28,300042,朗科科技,51.94,,,,[战法E: 龙头断板]  Alpha得分60.0，具强涨停基因。尾盘曾封板后断开，属于典型的高位分歧标的，具备极高的赔率性价比。 | [AI定调]: 当前两市成交额突破2.5万亿，但全局胜率仅为38.1%，这标志着市场进入了典型的...
2026-04-29,000967,盈峰环境,14.11,,,,[战法E: 龙头断板]  Alpha得分93.9，具备极强涨停基因，RPS高达60.26%，属于绝对的战法核心标的。 | [AI定调]: 当前全局胜率仅为38.2%，处于极度危险的‘低胜率、高波动’区间。近期战法A与战...
2026-04-29,603283,赛腾股份,53.8,,,,[战法E: 龙头断板]  Alpha得分73.9，Bias为+11.2%，处于安全阈值内，是备选池中唯一符合乖离率要求的标的。 | [AI定调]: 当前全局胜率仅为38.2%，处于极度危险的‘低胜率、高波动’区间。近期战法A与战...
2026-04-29,300243,瑞丰高材,18.59,,,,[战法E: 龙头断板]  Alpha得分64.6，磷化工概念近期活跃，主力资金净流入超亿元。 | [AI定调]: 当前全局胜率仅为38.2%，处于极度危险的‘低胜率、高波动’区间。近期战法A与战...
2026-04-29,300586,美联新材,11.99,,,,[战法E: 龙头断板]  Alpha得分52.7，短线站上五日均线，具备技术面修复预期。 | [AI定调]: 当前全局胜率仅为38.2%，处于极度危险的‘低胜率、高波动’区间。近期战法A与战...
2026-04-29,603338,浙江鼎力,58.0,,,,[战法E: 龙头断板]  Alpha得分49.9，Bias为+14.8%，贴近15%生死线，中线走势稳健。 | [AI定调]: 当前全局胜率仅为38.2%，处于极度危险的‘低胜率、高波动’区间。近期战法A与战...
